positive,TGIF and tomorrow is game day!
positive,Literally all the best Mariah Carey songs. All of them. http://t.co/Z90nmghTJk http://t.co/l5ZThVr6sy
positive,"Will Nokia's 4G LTE Strength Help Counter the China Rout?: On Sep 2, we issued an updated research report on N... http://t.co/SPsTLLBVlv"
neutral,@OhThatKatieKat @IzzyArmendariz_ I blame Snoop Dogg for getting Izzy to stick her body out the sun roof
negative,So its a monday with out TEEN WOLF wtf am I supposed to do @ReallyCody @CODYSAINTNEW @tylergposey @dylanobrien @DSprayberry @MelissaPonzio1
negative,@PoliticalLaughs @kesgardner Besides I don't believe that SCOTUS has the power to overturn state marriage laws per the 10th amendment
neutral,Nas replaces Snoop Dogg at the #NYSFair Wednesday night. Do you like the new act better? http://t.co/hXcKm3Y6is http://t.co/J33d1gLcs6
negative,"@Montse70v  On Mar 23 I enthusiastically wrote the above about Tsipras. Now, unfortunately, I'm terribly disappointed about his leadership."
neutral,"It's hard to make the case that Jeb Bush is still the likely nominee. He's currently 5th in IA and 3rd in NH. Winners have to, you know, win"
neutral,"#IFA2015: International Fair of Electronic Consumers of Berlin, GER 4-9/Sep. with Samsung, Sony, Sharp, Epson,Toshiba http://t.co/TAHrmg87w5"
positive,Swanage - An Apple IPhone has been handed in @ Swanage Town Hall Office. Please come in and speak to us if you think it may be yours.
negative,"@LandOfSteve haven't listened all morning, WED is an IPod day, besides don't want to hear about Astros choke job"
positive,"Win10 build 10525 brings more color, better memory management : Windows 10 may be on the market now, but that .. http://t.co/vHy3jgb6Hd"
positive,I want to thank so much my best friend treating me out to Pizza Hut for dinner and see Ted 2 for my 30th birthday.
negative,@insanityreport @rodimusprime there's no middle ground with her though. Her Jay-z insights used to veer off into the 3rd testicle range
negative,Fuck a Saturday class I just wanna go home and play with our squirrel and watch Jurassic Park
neutral,Sorry can't make it to work tomorrow. Got drunk and started watching live my bloody valentine videos.
positive,Dem born Venus come born Serena on top. Blessings on Blessings on Blessings.... May our children always excel and make us proud #USOpen
positive,Interesting about this. Trump keeps saying Cruz is joining him. I think Cruz started this and asked Trump to join. https://t.co/JVRVxUjuwp
negative,Valentine?!...it ain't even close to February yet...
neutral,Sunday at the Pride Parade---by the look on his face Justin was 'just not ready'.@LG1043 http://t.co/d1qhJ9j6fR
positive,@film_girl I'd buy the next iPad if they had Fassbender give the keynote tomorrow.
positive,@MsRank Thanks Kerry! Break a leg tomorrow in the new digs :D
neutral,So according to my 12th Grade English teacher Messi has now tied the game up? Can anyone confirm this?
negative,"1st party Nintendo games stay stupidly expensive. Why is Mario Party 9 still $44.99 most places? Definitely not the ""QUALITY"" of the titles."
neutral,Tomorrow!!! I'm not moving again for a long time!! Also I feel like Elaine from Seinfeld with all these damn exclamation points!!!
positive,"A Sunday with Tiger Woods in contention for a victory. I honestly never thought I'd see it again, but I'm pumped as hell. #LetsGo"
positive,Watching Jurassic World for literally the 10th time. Because Chris Pratt.
negative,"""for the first time in my adult lifetime I'm really proud of my country""- MOST UN-AMERICAN STATEMENT BY DISGRACED 1ST LADY MICHELLE OBAMA"
positive,My shuffle is favoring Mariah Carey hardcore today but whatever it's Saturday I'm supposed to feel like a diva anyway
neutral,"Today's #Newsdrop: Tom Cruise, Prue Leith and the reality of money for a new generation https://t.co/wGJB6oJXoy http://t.co/du3QkFzCl3"
negative,Made my morning coffee and sat down to watch the news...Sarah Palin is on.   What a horrible way to start the day.
positive,Michelle Obama: US 1st Lady teams up with Wale to promote higher education http://t.co/QDY3iC5TjF
negative,"@SIstingrays @StevenMatteo Monday was the Labor Day holiday. We are catching up with the 11,000 tons of trash that didn't get picked up."
neutral,Valentine's Day is now the next Sunday without football.. Makes sense why most guys hate it haha
neutral,Iran deal: Obama may have support he needs to avoid using veto
neutral,Full Mariah Carey walked somewhere &amp; then sat down for a bit coverage - day 12 #buythePaper
positive,"When I get married, I want to walk down the aisle with the Jurassic Park theme song playing instead of the wedding march"
neutral,NIKE EMPLOYEE'S: If anyone want to work tomorrow at 5am call!!!!!!!!!!!!!!!!!!
negative,Anyone else feel like Cool Pope may be in jeopardy of going down Julius Caesar-style?
negative,May be Rick Perry wishes he would have answered question he was asked 5 times in 24 hours on fox what would u do with 11 million illegals?
positive,Great piece on Joe Biden and all-important Florida. Wish I knew the folks in the condominiums he visits. #DraftBiden https://t.co/tOpV0DZbWt
neutral,Streamline hiring with Oracle talent management cloud @OracleHCM http://t.co/pTaoeOnMcs
neutral,"Apparently, I wrote an article thingy about Valentine's to post on the 14th of Feb but completely forgot about it. Cool."
neutral,"Juventus sign Inter midfielder Harnanes: Turin, Sep 1 : Italian football champions Juventus have bolstered the... http://t.co/bn03KmrtHv"
neutral,Question!!!!!! Somebody settle this for me.....  when the pope comes in town the weekend of the 25th of... http://t.co/6DNTE0xjaL
positive,"A lazy Saturday called for Ted 2, naps, and  a 2 hour intense room cleaning session with the one and only #weekendsinloo"
negative,What I don't get is why donors would fill Jeb Bush's coffers!  There is a frightening division in the Republican Party that may end in loss!
negative,@mast84 how much more? (to be clear I hate Juventus) but this move doesn't make sense. They may offer 40 million to reach a deal so quickly
negative,Dressing ghetto tomorrow with my Nike sandals no socks looks like gotta cut my toe nails
negative,"@squeejay this is on Windows 10, may have something to do with it; everything else is also slower than sh** through a funnel since 'upgrade'"
negative,Rick Perry has stopped paying his campaign staff. Is this a sign he may drop out? #Stop #Sign http://t.co/ogAVz3cHQw http://t.co/6wcMs0clqL
positive,1 gud thing about losing my phone is that it made me use my iPod which has all the songs I used listen to in 3rd year
negative,If this new iPhone sounds like it'll suck after tomorrow's announcement then the joke's on me for saving up to get it.
positive,I'm gunna look exactly like madonna tomorrow at the fashion show
positive,Fun in the sun at Venice Beach! #beachbum #honeymoon #travel #mood #venicebeach https://t.co/Q0plVhaXQN
neutral,"@starbex Or something like NBC's ""Blackout Thursday"" where they had the lights come back on at 9pm because Seinfeld refused to participate."
negative,@YanniKouts Tsipras may just limp across the finish line in the general election because there's no real viable alternative PM...
negative,Serena has been twice as dominant as Tiger Woods ever was in his prime and she gets 1/10th of the accolades and adulation
neutral,[the Sun daily] Obama ate bear's dinner during Alaska reality show outing: WASHINGTON: US President Barack Oba... http://t.co/bdxE1pqwnX
negative,When you have 3 1/2 tests tomorrow and a lab to do but your iPad is dead so you can't do shit :):):):):):)
neutral,"@John_16_2 @MrFuckBringer @LetsBe_Rational as the SCOTUS has interpreted it,the legislation in the 14th amendment protects same-sex marriage"
positive,May something in life make you as happy as Snoop Dogg with two giant bags of weed... https://t.co/U0MfcWWT1i
positive,I'm trying to decide what I want my son to be 4 Halloween 1.Donald Trump  2.Barack Obama or 3rd Michael Jackson he could pull off all three
neutral,Huawei Watch Pre-Order Suggests Android Wear Coming To iOS: IPhone owners who want to use Android Wear may soo... http://t.co/JQhdN5tCUV
negative,My Mum's friend is here and they're legit talking about Tom Cruise and I'm just sat here like ........
neutral,gonna make a mariah carey cover tomorrow
negative,"Fwiw, my own parental household may make me batty if ""hopeful"" Trump stays legitimate into the primaries ... I'll snap."
negative,"Prolifers held a large rally in Petoskey on Saturday. They were protesting Planned Parenthood, the nation's... http://t.co/sdZB7LZkbw"
neutral,"@EAAccess I have NHL 16 Deluxe Edition pre-ordered and pre-loaded on Xbox one, do I have to download again tomorrow or will it just unlock?"
negative,For $80 on T-Mobile U get unlimited talk/text/data while in the US/Mexico/Canada. C'mon get with the times #canadiancellphoneplanssuck
positive,Who's going to Kenny Chesney at MetLife on Saturday?
positive,"@TechJohnson I can't wait. I need a new phone! And since #Samsung has abandoned the UK market, I'll be ordering an iPhone this Friday"
negative,"Donald Trump, Sarah Palin, and Ted Cruz are going to be speaking at the Capitol tomorrow and I'll be in class. Damn."
negative,"@cspanwj In their recent pro gay marriage decision, SCOTUS has directly violated 9th and 10th amendments of the United States Constitution."
negative,I really wish I didn't have work or school tomorrow bc I'd so be in the city to see Justin right now fuck my life
neutral,new chris christie SuperPAC ad may be the most boring political ad ever produced. comparable to transforming cosmo kramer into jeb bush
neutral,Ruby Tuesday Streamlines Hiring and Onboarding of Team Members with Oracle Talent Management Cloud #HCM http://t.co/rZ1GFnNxRm
positive,@LanceStorm I'll be quiet now!  But @REALLiSAMARiE is posting Venice Beach pics! I can't get all the heat! Except for the heat from the sun
positive,Looks like someone agrees with you @nataliejak21 .....Was the Nokia 3210 the greatest phone of all time?  http://t.co/Tmb8aCK6OG
negative,Planned Parenthood admits it manipulates rules on fetal organ sales to maximize profit - Washington Times http://t.co/t9QC4TgYxt
positive,"@Bielsa_1899 @DiMarzio i think it's impossible. Juventus has just sold Llorente, so Zaza is needed as 4th or 5th striker on the bench."
positive,Happy 15th to the Nokia 3310! The best phone ever! :3
negative,"Today United should have done better, the referee didn't help at all!!!!  Rooney to 10 pls! Just sign Zlatan tomorrow pleeeeeeze"
positive,"#independent Ludacris wraps up his 10th anniversary of LudaDay weekend: Step aside Labor Day, the... http://t.co/Hr9YQJWVMi #news #world"
positive,November babies are products of Valentine's day. Thats prob why scorpios are so sexual and affectionate
neutral,"@jo32168 I think you can no longer sync to your symbian device, as Nokia account have ceased to exist on the 24th of April IIRC"
neutral,Full Mariah Carey walked somewhere &amp; then sat down for a bit coverage - day 12 #buythePaper
positive,I'm gunna look exactly like madonna tomorrow at the fashion show
positive,"I just got paid this week. Tomorrow, Jurassic World is back in theaters in IMAX for one week. Coincidence? I think not."
positive,Jack Johnson from Jack and Jack if you see this please go to venice beach tomorrow morning or Santa Monica tomorrow night ok thanks :)
positive,Host fam just agreed to watch Jurassic Park with me tomorrow night. They've never seen it.  And I'm definitely going to heaven for this.
neutral,"@Qantas hi, i've trying to contact quantas bu phone with no success since last thursday...i left an ipad in a plane, could you help me?"
neutral,Trivia&gt; Nintendo - Episode 137: Play the game Existence until the end:Tomorrow never knows which games &gt;&gt; http://t.co/IzeCYBOPGu #Nintendo
positive,"""We make a million of beats, cause our stories is deep. And fuck tomorrow, as long as the night before was sweet."" - Jay-Z"
neutral,Tripple H was never Ric Flair's Bitch..But this Sunday Ima make you mine...     John Cena to Seth Rollins
neutral,"Today's the 9th? We've got some apple news coming, I just want to get on with it &amp; upgrade my iPhone."
positive,There is no perhaps when it comes to Star Wars! You MUST! May the power of the force compel you to do so! https://t.co/RmcfH2TmqF
negative,@BitterOldJoe it gave the impression the whole thing is a beery deconstruction of Star Wars for adult edgelords. I may read it anyway
positive,"Trump has a strategy &amp; it's working. ""The White Vote: The Rise of Donald Trump Shows It May Be Returning http://t.co/3C3vftEPZP via @usnews"""
negative,@mmeans68 I spoke with Trumps campaign today. I told them colleges.Thats how Obama won &amp;Carson moving up.got email Iowa st sat. I said bring
neutral,"Ask a 10-year-old when is the Valentine's Day, and he will tell you precisely. But come August 29 every year, and... http://t.co/WSegn9IauA"
positive,Sunday night is getting rowdy with a Tom Cruise marathon #WilsonTexts http://t.co/o34goCowHG
positive,"@AllenStarr1 @TrippyPip I'm a Tory voter. I agree with austerity. We are the 5th biggest economy in the world, we can afford to help"
positive,I think I'm gonna wear leggings tomorrow with my Jurassic Park shirt pls send clothing advice
positive,TGIF!!! Are you ready? Don't miss The Friday Night House Party w/DJ Tan on The Soul FM tonight at @ 9pm EDT http://t.co/8reiglWzIn
negative,"@DylanBuckingham @ColbyJPowell @ToddOnFranchise Tiger Woods did not play well on Sunday, wait make that all year #Tigersucks"
negative,Tsipras seemed like a Teflon prime minister... But now it looks the mud is beginning to stick. by H.Dixon  https://t.co/u44xsBvfIB
positive,Chris Pratt would go to #TrueWolverine tonight and watch Jurassic World tomorrow night! WWCPD? http://t.co/3Lpe0C8Q9Y
neutral,So Magic Mike XXL is out of theaters as of last Friday in the Bahamas. A whopping three weeks to the day of release.
negative,"Why does Tom Cruise take 10,000 times to figure things out in the movie Edge Of Tomorrow, but gets it right 1st time in Mission Impossible?"
positive,Zlatan is still a beast. If he's replacing RvP then it's good business  https://t.co/M2IZ9Vv5KG
neutral,I think i might just walk to t-mobile in get my phone tomorrow dont have no time to wait for my mom
neutral,@sabinasmitham nobody wants to see you panting in the shadows over Magic Mike XXL at 2pm on a Monday.
neutral,@eazyrooster @ditchell I loved tom cruise in Tropic Thunder and that's pretty much it. But I heard Edge of Tomorrow was great.
positive,"Roddy Pipers funeral was held Tuesday. Some of the most notable names that attended included Ric Flair, Triple H,... http://t.co/NKY3abaMIW"
positive,@TMobile @TMobileHelp so this Sunday/Monday I am going to be coming over to T-Mobile. I have an unlocked iPhone 5s that's not from T-Mobile
negative,"Ted 2 was shit, ant-man was dec now it's time for southpaw!"
positive,May the best of your today be the worse off your tomorrow - Jay-Z
neutral,A judge ruled Friday that the graphic photos of Kurt Cobain's death will remain sealed per the wishes of his... http://t.co/PCKsWB9VYN
neutral,Had to do overtime today due to too much bs on Labor Day chest day and back day both went in can't wait to be back on track tomorrow
negative,"@LarryOConnor @GretchenCarlson U sound like the hated ""smartset"" now? Is #KimDavis the 1st to ignore unlawful ruling from SCOTUS in history?"
neutral,Greek PM Alexis Tsipras was flavour of the year while Jupiter was in his sun sign Leo. Now in Virgo and Tsipras looks to be on the way out.
negative,"Messi and Ronaldo please, but it seems we will be stuck with the duds that let us all down on Friday.  https://t.co/ftu8tveLku"
positive,I just texted my friend that I'd be busy all day tomorrow preparing to roast Michael Jackson tomorrow night.   Life is awesome.
neutral,@JohnKerry @Medium @TheIranDeal kerry the Judgement of G-D upon yr black conscience is going to be no myth may it be swift. Selah
neutral,"They're making a 5th Jurassic Park. If this continues, eventually we'll all get what we really want. Dinosaurs in space."
neutral,"Best part about following Sarah Palin on twitter is, no matter how much you double check, you always think it may be a parody account..."
positive,I think it may be a Snoop Dogg morning #smooth #ginandjuice #raremusic
neutral,#politics Dark side of the secret ballot?  Donald Trump and Sarah Palin may win big by going nativist  https://t.co/yASAs8BL5R via @TNH_News
negative,The Pentagon Throws the Book at Bowe Bergdahl: It looks like the Obama administration may have traded five hig... http://t.co/XwZgRW7iZ2
positive,first day of senior year tomorrow...im gonna wear my jurassic park shirt
neutral,First lady Michelle Obama gave a passionate keynote address at the first White House Tribal Youth Gathering in Washington on Thursday.
neutral,"Jeb Bush is the victim of the 1st ""Willie Horton"" ad this cycle, &amp; it's by Trump http://t.co/MnYDyO601L Ironically, his dad made the 1st one"
positive,I wanna see the old Tiger Woods today... Wearing his red and having fun on a Sunday! Now that would be somethin..
positive,Bruh... I could be Tiger Woods on the course in some 6's  https://t.co/Xb4SfI2Tp6
positive,Nokia N1 Tablet Receiving Android 5.1.1 Lollipop Upgrade: One of the most popular tablets available on the mar... http://t.co/4w0tCvB6U5
positive,@lindsaydemeola HAPPY BIRTHDAY GORGEOUS!!!!!! May you day be more magical than the movie Magic Mike XXL. :p
positive,@boybandbabe04 then you may like the Magic Mike XXL soundtrack
neutral,Roma and Juventus meet in a blockbuster Serie A clash tomorrow and here's a look at the odds http://t.co/2Z6TNRwEV9 http://t.co/6dLLWDVAQz
neutral,Demi Lovato is the 3rd most important voice by billboard just behind Mariah Carey &amp; Christina Aguilera.
negative,Obama is putting US on par with every other 3rd world country
negative,@BlissTabitha I would bet that Monsanto factors into this somehow! Obvious they want to control the food supply even if it may cause cancer
neutral,@realDonaldTrump HAHAHA YES Donald I'm visiting trump tower this Sunday. I hope to see you!  Jeb Bush is a total joke as a candidate.
neutral,I Know for a lot of people it's Valentine's Day but for some it's just SATURDAY
neutral,@Schultz975 Steve Sarkisian was about drunkard up as Ric Flair on Monday Night Raw.
neutral,UPDATED!! Labor Day Weekend Schedule:  Foxboro: -Saturday: 8:30-9:45am Heated Flow with Kerry -Sunday: 10-11:15am... http://t.co/o6rIqgis0w
positive,I have practice tomorrow but all I want to do is watch Star Wars. #starwars #thestruggle
negative,Many may not know that Michelle Obama graduated from Harvard. What did she learn there? She had to surrender her law license for LYING.
negative,"@Talk2Cleo @KerryMacuska That's right, ladies. I'm blaming everything on Kerry. Cleo this show may well eclipse the numbers of @JakeNeedham"
positive,Sunday is Pride Day! Come tomorrow to @WEPridefest to see Pride Parade and enjoy the day with exciting entertainment! http://t.co/HRMny0W2sg
negative,Ted 2 was a disappointment considering how much i loved the 1st. The Gollum part was hilarious though
negative,@MJosephSheppard Never said that the Dems weren't mistake-prone. Sarah Palin is just PATIENT ZERO for THE STUPID. In her defense GBW was 1st
positive,"Mashable : Sony's electronics division may be in a slump, but it doesn't plan on fading quietly into the night. To spur innovation at..."
neutral,Ric Flair = Beloved Legend. John Cena = Hated by pure wrestling fans.  Even if he wins the 16th title.They won't be Equal EVER! #SummerSlam
negative,Does anyone know how to get around a disabled 5th gen ipod WITHOUT putting it into recovery mode?
positive,Shop the Orange Tuesday Flash Sale for the Best Halloween Costumes: Star Wars - Ewok Infant / Toddler Costume ... http://t.co/MgflbQPnqW
neutral,"Cause Tsipras has taken all the remaining ""heavy burden"" of PASOK/Better dont talk if you think that V was an asset https://t.co/BJ8SzfInLR"
negative,Missouri Health Dept May be Allowing Planned Parenthood to Break the Law to Do Abortions http://t.co/s0S8f7ecUF
negative,One of the infinite reasons why valentine's day is the worst holiday in human existence https://t.co/rTXBO4Dj1x
positive,Mdm. Oracle is back! See her again and the rest of SPIT this Saturday at Eastwood! http://t.co/VnkhiNDCgD
negative,Rick Perry has stopped paying his campaign staff. Is this a sign he may drop out? #Stop #Sign http://t.co/ogAVz3cHQw http://t.co/6wcMs0clqL
positive,"Star Wars is coming to the UK on December 17 - IN YOUR FACE, AMERICA!"
neutral,I just sat in my room and full fledge sobbed over Kurt Cobain's death... I'm fine. This is totally normal. Nothing 2 see here.
positive,Tomorrow the day Apple reveals a new iPhone &amp; iPad #SoAnxious I want both items ASAP!
positive,michelle obama would be a great president man just think about how she never sat on her ass while her husband was running
positive,"Happy #Double7th! Similar to our Valentine's Day, the Double 7th Festival celebrates all things love... http://t.co/qONos0fb7r"
neutral,"@Charlton_UKIP Hi, are you free to take part in PLMR podcast tomorrow on Ukip's priorities over next 5 yrs? Would be quick and can do phone!"
positive,I'm taking my grandma to see Jurassic World on Monday since she pussed out on seeing it any time before
neutral,#Prince announced that he is releasing an album with Jay-Z that is coming out on September 7th.  It will be featured on #Tidal.
positive,Lumia 940 and 940 XL rumors: AT&amp;T and T-Mobile may get first dibs: After official press renders of the Cityman... http://t.co/ABwBeBMFwt
negative,@TheWyldHeart @PositivelyJoan @GRTVnews Lying bucket of turds. The Clinton Foundation may have taken money from Gates and Monsanto but the
positive,Good morning...back after a couple of days off for Labor Day weekend.  So today is my Monday. I make no promises. Ready with @ShebaTurk
positive,"tomorrow a shooting day ! gonna spend whole day at Venice beach , maybe look up to GOLDs GYM"
neutral,Update: Mom does not appreciate Jay-Z. We have now moved on to bumpin old school Taylor Swift. Nearing the 5th hour.
negative,Planned Parenthood admits it manipulates rules on fetal organ sales to maximize profit - Washington Times http://t.co/t9QC4TgYxt
negative,If you're having a good day just remember that Teen Wolf isn't on tomorrow.
positive,Omg Thursday is the last day to see Jurassic World in IMAX 3D and I don't know what I'm gonna do but I'm gonna carve out some time to go
positive,"""@SportsCenter: Serena remains on top! The younger Williams bts Venus in the sisters' 14th GS matchup, 6-2, 1-6, 6-3. http://t.co/Bl2LdYsQ9c"
negative,Labor day had me thinking it was Monday all today smh....
negative,"@sherifffruitfly If Trump gets elected, we'll probably see an Ayatollah give a sitting president the middle finger for 1st time in history."
neutral,I couldn't get Aug 16 off I'm so sad I really wanted to go to the pride parade
positive,I'm going to Target today solely to look at Star Wars toys. I missed Force Friday due to filming.
positive,Tomas Brown. @tombro173 Have you seen these thought-provoking Taylor Swift images? You may want to see: http://t.co/rm19Pf1RgD
negative,Valentine's day may be rather depressing for me but I barely get to see this...
positive,26 August Free Kids Minecraft App Building: Creating web apps about Minecraft! http://t.co/uOZdIkVrHv http://t.co/oPa0j6eJHM
negative,"Tsipras may be lamenting, but Europe is much farther along the dialectic than the US. Shit's gradual. Don't be lulled by false necessity"
positive,Seinfeld fans get a winner at #DelMar as #2 Little Jerry wins a thriller in the 7th! http://t.co/9cgKCCuFx4
neutral,NEW: Joe Biden may not announce a decision on 2016 race until well into the fall. http://t.co/lv8JiYwE1p http://t.co/IEvV3hbTqJ
negative,"[T-mobile] Stopping Network Abusers: An Open Letter to T-Mobile Customers   ""the only  August 31, 2015 http://t.co/tr8ogp4Ey5 Cool Tech!!!"
negative,"So Twitter, who do you think will be 1st Labour MP to announce they are leaving for UKIP on September 12th?? #JezWeCan"
positive,"Complete showcase preview event of the movie "" Ted 2"" is the 18th , held at Tokyo theater . Hero as "" KumaTomo "" Ted Kumamoto Prefecture"
positive,"My PS3 is finally here and Netflix has returned, may the procrastination begin"
negative,Pundits: Rick Perry's Our Pick as 1st to Quit GOP Race Former Texas Gov. Rick Perry will be the first to drop out... http://t.co/XQiPg7HlNC
positive,"Sarah Palin joining Donald Trump &amp; Ted Cruz at big rally in D.C. tomorrow, 1:00 PM at the Capitol, to protest Obama's insane Iran nuke deal!"
neutral,@knasher It's been doing it for a while. May have happened with Windows 10.
negative,It's Saturday night in Vegas. I'm stuck with no clothes. Wonder if I can go out and have a good time in my Nike gym outfit? @SouthwestAir
negative,so theresa may has today publicly said the same thing as what nigel farage and UKIP get attacked for saying ??
negative,LIVE: I'm at @HouseJudiciary's 1st hearing on the callous videos of Planned Parenthood's alleged abortion practices http://t.co/lAxACKVYwN
negative,"C'mon, Vince...we're not stupid.  We all know Sting's going to job to Rollins to make him look strong."
neutral,Time into Colbert show before 1st full Trump segment: 21 minutes (and it's the first full segment)
negative,"@SIstingrays @StevenMatteo Monday was the Labor Day holiday. We are catching up with the 11,000 tons of trash that didn't get picked up."
negative,unfortunately it looks like Trump may not be the answer. HIS answer regarding allowing Syrian refugees here was not good.
positive,"May the angels protect you, and sadness forget you. - Madonna, Little Star #songlyrics"
negative,Stayed up late to watch Jurassic World and I just remembered I have a football match tomorrow morning :/
neutral,@TeamMessi May i have permission to use this photo of Messi holding the case I designed? http://t.co/OJpKZ9qWga Ta! http://t.co/48IJDs944Q
negative,Turns out watching the Kurt Cobain doco when feeling edgy on an oppressively rainy Sunday wasn't a great choice. Someone bring kittens.
negative,Monsanto's Roundup not good for you http://t.co/4jiMTcv6vW #Monsanto
positive,Mariah Carey may have 18 #1's but Bang Bang outsold every single Mariah's ever put out in the United States. http://t.co/OTWLRXYkFD
neutral,Quick reminder to folks agreeing with Jon. Ric Flair's 16th reign came via Kevin Nash handing him the title. He lost it about an hour later.
positive,"[Feast Makati Salcedo meets in AIM Conference Center this Tuesday!]   Join us for the brand new series ""TGIF:... http://t.co/B0LDKMfBV3"
negative,"Just spent 5 hours babysitting my 5th attempt to upgrade to Windows 10 without success. Not sure what's wrong, but it's getting ridiculous."
neutral,"My gym is playing PMQs on the screens and BBC 1Xtra over the speakers, so I get to imagine Osborne and Theresa May rapping along to Jay-Z."
neutral,For ICC i cud jst sing along the 1st time i heard it But Dumb Dumb  I jst remember alotta highnotes Dumb x6 and sumthing michael jackson
positive,I think I'm gonna wear leggings tomorrow with my Jurassic Park shirt pls send clothing advice
neutral,@manneredguy @BallHogba @j85royals Like Juventus is big. But really thought one of the big 3 may have made a play with a loan
positive,May the best of your today be the worse off your tomorrow - Jay-Z
negative,Monsanto Hits All the Wrong Notes - NationofChange http://t.co/hgqGuqvuPm
positive,it's friday so give me two claps and a Ric Flair!
positive,TGIF ~Happy #Friday! Get your #LaborDay #weekend started @#CalienteResort ~  #Friday in the Nightclub is #Caliente!! http://t.co/JREJC5tMDY
positive,Who so ever hate you doesn't matter.I know that you will be the 16th time champ. And hope you will break Ric Flair's record.NeverGiveUp
negative,"Saturday,  washing clothes, grocery shoppin', cleanin' out my LEXUS. As much as it cost, you bet I keep it clean, when able. Hate bein' sick"
neutral,Donald Trump took a jab Wednesday at Jeb Bush for using Spanish to dismiss the mogul's conservative credibility.
positive,@Racalto_SK ok good to know. Punting at MetLife in December is a task just hope hes up for it.
positive,"""I need to go to sleep now because I have to get up early tomorrow morning"" I say as I begin to watch Jurassic World for the hundreth time"
neutral,"@Tengrain I would note that SARAH PALIN is happy to call it Denali (""the great one, soaring under the midnight sun"") http://t.co/xGYdoKdga9"
negative,@alex32johnson idk I just wanted to make convo since my phone is kinda ruined because pool and I'm using like a 3rd generation iPod lol so
neutral,@Bungie @BungieHelp those of us on Xbox can't even play the damn game until the 15th.... 2.0.0 isn't even 100% and it's a FAIL!
positive,@TheSims I hope yall can find it in your heart to release the find love pack from the survey as a gamepack in Feb for Valentine's Day.
negative,@martyj21 https://t.co/ulJsErILMH Idiots attracted to all parties. Difference with UKIP is media prepared to dig through years of profiles;
negative,@SGgrc Oracle DID NOT bring us Java.  Sun (and James Gosling) brought us Java.  Oracle was just responsible for crapifying it.
positive,Yesterday's Minecraft video is on the 2nd page when searching for Minecraft mods. This is good going for me :P
neutral,@GovMikeHuckabee WAIT WHAT?!?! SCOTUS makes laws!?!? since when? have i been lied to my entire 8th grade year about gov? (sarcasm intended)
neutral,"So, Edge of Tomorrow is, what, Starship Troopers meets Groundhog Day?  (Glad I forgot Tom Cruise was in it, or I'd not have watched it.)"
positive,"@CyanTyphlosion @WayForward @PlayStation She still has three games on Nintendo consoles (4th one coming up), so she still has a chance"
negative,My AD/DA interface drivers just went BOOM!  It seems Microsoft is forcing me to upgrade to Windows 10. I may gone some time...
neutral,@johnnewbery485 @Bikeyjezmo @SLATUKIP  Your efforts would be better placed against that lot than UKIP. We're maturing into the 3rd party
positive,Great piece on Joe Biden and all-important Florida. Wish I knew the folks in the condominiums he visits. #DraftBiden https://t.co/tOpV0DZbWt
neutral,Going to Planned Parenthood on Monday because 1.) I haven't gotten a basic physical in two years 2.) I am writing a piece on it for Affinity
neutral,VMware Fusion is ready to put Windows 10 on your Mac: Parallels may have been the first to bring Windows 10 vi... http://t.co/Y6nuA1uxQk
positive,tomorrow is my last day in Valentine!!!
negative,"From The Guardian: Benjamin Lee, 'Paul Haggis: ""shame on"" press for not asking Tom Cruise about Scientology' http://t.co/Ny1rWmhqMR"
positive,Giant iPad anyone? Don't forget to check out the Apple Event at 1pm EST. #apple #charlotte http://t.co/uOVQhibSJ2 http://t.co/GVhKOJPUIJ
neutral,@Pearsey you got that from his website. My brothers mate at school once said his 2nd cousin was Michael Jackson. A similar tale to this...
negative,@EE  claims they can't do anything but upgrade at my own cost. 1st month with them - should have stayed with T-Mobile contract. #AvoidEE
positive,Tomorrow is Friday. You know what that means! We've got a lot to look forward to- the new Bullet for my Valentine... http://t.co/wytKWJN2Fu
negative,"@gregthepaladin @padgettish @bootaide I mean it's 5th in a series, I don't expect perfection from that or Tom cruise just good action"
positive,kurt cobain's solo album will be released november 6 alright ok ya i can dig it
negative,@KatieKhaleesi The sun is nothing but a disgusting Tory mouth piece rag. I wouldn't line my hamster cage with it.
positive,#Unbreakable will mark the 1st time Janet Jackson has opened up about her brother Michael Jackson http://t.co/id0GdjDg4p
positive,When you remember Sony is trying to make bible study mandatory on Sunday nights @xo_taylorbang http://t.co/CfljDMvMv3
neutral,At Uni I waited until Feb 14 to pick up my birthday post so I looked like a Valentine in demand. A horse with 3 legs is less lame.
positive,"These are awesome! Kerry, how much fun did you have at his photo shoot? https://t.co/cuEpeA9LJV"
neutral,"@Bjams2am @totlth @DiveConLFP @katie_kalpin @amperg33 @pricklypear12 the Clinton 2nd time, then Bush, then Kerry then I must confess Obama."
neutral,I just got all excited to watch Teen Wolf on Monday but..
negative,@KingConcha @lil_kekev @allysonbonilla_ know she definitely doesn't wanna see Ted 2 tomorrow cuz u stupid
negative,@Momfullofhope @jeromeyee @thehill Warren may be rich but he is a Moron. Anybody who backed Obama on anything is
positive,"P2016: AFL-CIO Pres Dick Trumka to march with Joe Biden in Labor Day parade.""People can read into that...what they want. He's a good friend"""
